,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,Hill_coef,IC50,Vhalf,Kmax,Ku,n,halfmax
0,6445,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,,0.795204794,0.105030895,-32.46589474,54.53642211,0.000227651,1,1
0,6446,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,,0.795657532,0.11505414,-32.46589474,54.53642211,0.000378575,1,1
0,6447,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,,0.812678896,0.109053273,-32.46589474,54.53642211,0.000629557,1,1
0,6448,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,,0.838230071,0.09300708,-32.46589474,54.53642211,0.001046931,1,1
0,6449,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,,0.869193475,0.07388153,-32.46589474,54.53642211,0.00174101,1,1
0,6450,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,0.913252927,0.054049394,-32.46589474,54.53642211,0.002895239,1,1
0,6451,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,0.952398204,0.04074518,-32.46589474,54.53642211,0.004814681,1,1
0,6452,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,0.98771249,0.032161121,-32.46589474,54.53642211,0.008006647,1,1
0,6453,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.00711439,0.028320204,-32.46589474,54.53642211,0.013314775,1,1
0,6454,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.008064069,0.028085642,-32.46589474,54.53642211,0.022142006,1,1
0,6455,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.008042866,0.028100734,-32.46589474,54.53642211,0.036821383,1,1
0,6456,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.008028624,0.028109968,-32.46589474,54.53642211,0.061232676,1,1
0,6457,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.00801975,0.028115567,-32.46589474,54.53642211,0.101827803,1,1
0,6458,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.00801404,0.028118913,-32.46589474,54.53642211,0.169336084,1,1
0,6459,0,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,,1.008010771,0.02812092,-32.46589474,54.53642211,0.2816,1,1
0,6460,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.980214992,0.013951927,-32.46589474,127.3845743,1.79E-05,1,1
0,6461,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.940166232,0.017786295,-32.46589474,127.3845743,2.98E-05,1,1
0,6462,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.877632105,0.02630155,-32.46589474,127.3845743,4.95E-05,1,1
0,6463,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,0.796605423,0.044839557,-32.46589474,127.3845743,8.23E-05,1,1
0,6464,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,0.748124991,0.0668195,-32.46589474,127.3845743,0.000136894,1,1
0,6465,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,0.737547709,0.081722748,-32.46589474,127.3845743,0.000227651,1,1
0,6466,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,0.753451849,0.082189232,-32.46589474,127.3845743,0.000378575,1,1
0,6467,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,31.6227766,,,,,,,,,,,,0.781373633,0.071252733,-32.46589474,127.3845743,0.000629557,1,1
0,6468,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.821006699,0.053996755,-32.46589474,127.3845743,0.001046931,1,1
0,6469,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.857312497,0.039800741,-32.46589474,127.3845743,0.00174101,1,1
0,6470,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.897615968,0.028210909,-32.46589474,127.3845743,0.002895239,1,1
0,6471,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.941081943,0.019875081,-32.46589474,127.3845743,0.004814681,1,1
0,6472,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.980275632,0.014799438,-32.46589474,127.3845743,0.008006647,1,1
0,6473,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.004295562,0.012451686,-32.46589474,127.3845743,0.013314775,1,1
0,6474,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.005352333,0.012331351,-32.46589474,127.3845743,0.022142006,1,1
0,6475,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.005336957,0.012337852,-32.46589474,127.3845743,0.036821383,1,1
0,6476,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.005327765,0.012341789,-32.46589474,127.3845743,0.061232676,1,1
0,6477,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.005322984,0.012344131,-32.46589474,127.3845743,0.101827803,1,1
0,6478,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.005319329,0.012345524,-32.46589474,127.3845743,0.169336084,1,1
0,6479,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,1.005314981,0.012346516,-32.46589474,127.3845743,0.2816,1,1
0,6480,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.94746891,0.007590556,-32.46589474,297.5411502,1.79E-05,1,1
0,6481,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.887503942,0.011429909,-32.46589474,297.5411502,2.98E-05,1,1
0,6482,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.809630741,0.019839353,-32.46589474,297.5411502,4.95E-05,1,1
0,6483,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.741399386,0.033906156,-32.46589474,297.5411502,8.23E-05,1,1
0,6484,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.70971632,0.048064841,-32.46589474,297.5411502,0.000136894,1,1
0,6485,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.715115303,0.053905746,-32.46589474,297.5411502,0.000227651,1,1
0,6486,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.738956442,0.050274669,-32.46589474,297.5411502,0.000378575,1,1
0,6487,0,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,,0.77256019,0.040626671,-32.46589474,297.5411502,0.000629557,1,1
0,6488,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.810176811,0.029859129,-32.46589474,297.5411502,0.001046931,1,1
0,6489,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.848482594,0.020855032,-32.46589474,297.5411502,0.00174101,1,1
0,6490,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.88991772,0.014079277,-32.46589474,297.5411502,0.002895239,1,1
0,6491,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.934589542,0.009440727,-32.46589474,297.5411502,0.004814681,1,1
0,6492,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.975501673,0.006704292,-32.46589474,297.5411502,0.008006647,1,1
0,6493,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.002959201,0.005396891,-32.46589474,297.5411502,0.013314775,1,1
0,6494,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.004525599,0.005321563,-32.46589474,297.5411502,0.022142006,1,1
0,6495,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.004516869,0.005324238,-32.46589474,297.5411502,0.036821383,1,1
0,6496,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.004510505,0.005325872,-32.46589474,297.5411502,0.061232676,1,1
0,6497,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.004505735,0.005326882,-32.46589474,297.5411502,0.101827803,1,1
0,6498,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.004505044,0.005327438,-32.46589474,297.5411502,0.169336084,1,1
0,6499,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,1.004503169,0.005327804,-32.46589474,297.5411502,0.2816,1,1
0,6500,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.910545053,0.004476192,-32.46589474,694.9878865,1.79E-05,1,1
0,6501,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.839301588,0.007717846,-32.46589474,694.9878865,2.98E-05,1,1
0,6502,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.762099471,0.014334191,-32.46589474,694.9878865,4.95E-05,1,1
0,6503,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.703042662,0.02428301,-32.46589474,694.9878865,8.23E-05,1,1
0,6504,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.687435807,0.031712922,-32.46589474,694.9878865,0.000136894,1,1
0,6505,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.704141212,0.032704821,-32.46589474,694.9878865,0.000227651,1,1
0,6506,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.73621588,0.028262626,-32.46589474,694.9878865,0.000378575,1,1
0,6507,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.771773209,0.021733645,-32.46589474,694.9878865,0.000629557,1,1
0,6508,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.808116191,0.015455693,-32.46589474,694.9878865,0.001046931,1,1
0,6509,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.846105184,0.010426178,-32.46589474,694.9878865,0.00174101,1,1
0,6510,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.888065895,0.006758786,-32.46589474,694.9878865,0.002895239,1,1
0,6511,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.932756714,0.004352819,-32.46589474,694.9878865,0.004814681,1,1
0,6512,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.974795813,0.002957356,-32.46589474,694.9878865,0.008006647,1,1
0,6513,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.002609006,0.002317626,-32.46589474,694.9878865,0.013314775,1,1
0,6514,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004303888,0.002280183,-32.46589474,694.9878865,0.022142006,1,1
0,6515,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004296009,0.002281326,-32.46589474,694.9878865,0.036821383,1,1
0,6516,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.00429072,0.002282025,-32.46589474,694.9878865,0.061232676,1,1
0,6517,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004289776,0.00228241,-32.46589474,694.9878865,0.101827803,1,1
0,6518,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004288525,0.002282656,-32.46589474,694.9878865,0.169336084,1,1
0,6519,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.00428749,0.002282807,-32.46589474,694.9878865,0.2816,1,1
0,6520,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.879830401,0.002656118,-32.46589474,1623.332309,1.79E-05,1,1
0,6521,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.807528141,0.004904991,-32.46589474,1623.332309,2.98E-05,1,1
0,6522,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.737367209,0.009203892,-32.46589474,1623.332309,4.95E-05,1,1
0,6523,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.693025526,0.014747428,-32.46589474,1623.332309,8.23E-05,1,1
0,6524,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.684811482,0.018418565,-32.46589474,1623.332309,0.000136894,1,1
0,6525,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.705263989,0.018150423,-32.46589474,1623.332309,0.000227651,1,1
0,6526,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.738679211,0.015059374,-32.46589474,1623.332309,0.000378575,1,1
0,6527,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.774226778,0.011199481,-32.46589474,1623.332309,0.000629557,1,1
0,6528,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.810002321,0.007733116,-32.46589474,1623.332309,0.001046931,1,1
0,6529,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.847378622,0.00506327,-32.46589474,1623.332309,0.00174101,1,1
0,6530,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.88815488,0.003187604,-32.46589474,1623.332309,0.002895239,1,1
0,6531,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.933016965,0.001972346,-32.46589474,1623.332309,0.004814681,1,1
0,6532,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.975227447,0.001290957,-32.46589474,1623.332309,0.008006647,1,1
0,6533,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.002509191,0.000992121,-32.46589474,1623.332309,0.013314775,1,1
0,6534,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004278813,0.000974161,-32.46589474,1623.332309,0.022142006,1,1
0,6535,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004273286,0.000974639,-32.46589474,1623.332309,0.036821383,1,1
0,6536,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004272264,0.000974914,-32.46589474,1623.332309,0.061232676,1,1
0,6537,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004269152,0.000975094,-32.46589474,1623.332309,0.101827803,1,1
0,6538,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004267758,0.000975199,-32.46589474,1623.332309,0.169336084,1,1
0,6539,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.004267318,0.000975259,-32.46589474,1623.332309,0.2816,1,1
0,6540,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.864953411,0.001442031,-32.46589474,3791.731967,1.79E-05,1,1
0,6541,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.796592343,0.002737953,-32.46589474,3791.731967,2.98E-05,1,1
0,6542,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.732096234,0.005197113,-32.46589474,3791.731967,4.95E-05,1,1
0,6543,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.69224337,0.008322597,-32.46589474,3791.731967,8.23E-05,1,1
0,6544,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.686342712,0.010256653,-32.46589474,3791.731967,0.000136894,1,1
0,6545,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.707631354,0.009852178,-32.46589474,3791.731967,0.000227651,1,1
0,6546,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.741128577,0.007929556,-32.46589474,3791.731967,0.000378575,1,1
0,6547,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.776396299,0.005727223,-32.46589474,3791.731967,0.000629557,1,1
0,6548,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.811765899,0.003844508,-32.46589474,3791.731967,0.001046931,1,1
0,6549,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.848776524,0.002443638,-32.46589474,3791.731967,0.00174101,1,1
0,6550,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.889327781,0.001487766,-32.46589474,3791.731967,0.002895239,1,1
0,6551,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.93373902,0.000889137,-32.46589474,3791.731967,0.004814681,1,1
0,6552,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.975309497,0.000564376,-32.46589474,3791.731967,0.008006647,1,1
0,6553,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.002643693,0.000423579,-32.46589474,3791.731967,0.013314775,1,1
0,6554,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.004245693,0.000415896,-32.46589474,3791.731967,0.022142006,1,1
0,6555,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.004240704,0.000416101,-32.46589474,3791.731967,0.036821383,1,1
0,6556,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.004237268,0.000416225,-32.46589474,3791.731967,0.061232676,1,1
0,6557,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.00423449,0.000416302,-32.46589474,3791.731967,0.101827803,1,1
0,6558,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.004233455,0.000416346,-32.46589474,3791.731967,0.169336084,1,1
0,6559,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.004233185,0.000416372,-32.46589474,3791.731967,0.2816,1,1
0,6560,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.860021863,0.000727673,-32.46589474,8856.61625,1.79E-05,1,1
0,6561,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.794079356,0.001431332,-32.46589474,8856.61625,2.98E-05,1,1
0,6562,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.731868587,0.00280993,-32.46589474,8856.61625,4.95E-05,1,1
0,6563,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.693376499,0.004596569,-32.46589474,8856.61625,8.23E-05,1,1
0,6564,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.687972608,0.005665462,-32.46589474,8856.61625,0.000136894,1,1
0,6565,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.706730416,0.005434638,-32.46589474,8856.61625,0.000227651,1,1
0,6566,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.740911654,0.004230399,-32.46589474,8856.61625,0.000378575,1,1
0,6567,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.776365902,0.00296179,-32.46589474,8856.61625,0.000629557,1,1
0,6568,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.811726455,0.001929762,-32.46589474,8856.61625,0.001046931,1,1
