"engine.time","dot(ikr.C1)","dot(ikr.C2)","dot(ikr.Cbound)","dot(ikr.D)","dot(ikr.IC1)","dot(ikr.IC2)","dot(ikr.IO)","dot(ikr.IObound)","dot(ikr.O)","dot(ikr.Obound)","engine.pace","ikr.C1","ikr.C2","ikr.Cbound","ikr.D","ikr.IC1","ikr.IC2","ikr.IKr","ikr.IO","ikr.IObound","ikr.Kb","ikr.Kn","ikr.O","ikr.Obound","membrane.V"
 5.02185548094717547e+01, 8.77106584298810242e-07, 1.96307577734834964e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-6.38563597787630746e-03, 4.40295890962195003e-03, 3.04309763452321317e-05, 0.00000000000000000e+00,-1.17067920235232172e-05, 0.00000000000000000e+00,-7.06464776930457816e+01, 7.53769815175619308e-08, 2.55641252367961138e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98930198656351354e-01, 5.92785588169557624e-04, 1.27394530247671827e-04, 6.25189757536852211e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.59152393937817531e-04, 0.00000000000000000e+00,-7.06464776930457816e+01
 5.02346444600809434e+01, 1.09450744336504353e-06, 2.19483542844599528e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-6.89182745179604730e-03, 4.67408873176291054e-03, 3.26423148902232614e-05, 0.00000000000000000e+00,-1.08335307464474791e-05, 0.00000000000000000e+00,-6.93814946690228567e+01, 9.13963548256618497e-08, 2.89125796791846852e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98822934125967343e-01, 6.66222317579147718e-04, 1.36618430076414368e-04, 6.30264815903346304e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58972125278957898e-04, 0.00000000000000000e+00,-6.93814946690228567e+01
 5.02507341106901322e+01, 1.36355704499890785e-06, 2.43212615100383504e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-7.37975378185935869e-03, 4.92107414008957286e-03, 3.48799592059572937e-05, 0.00000000000000000e+00,-9.69002548500599910e-06, 0.00000000000000000e+00,-6.81165116449999317e+01, 1.11367061259435131e-07, 3.26375109536210294e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98707466726262982e-01, 7.44041151574843145e-04, 1.45835999506813634e-04, 6.35697897342082864e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58808099393762699e-04, 0.00000000000000000e+00,-6.81165116449999317e+01
 5.02668237612993209e+01, 1.69666740259702472e-06, 2.67042680131867162e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-7.84679935877967763e-03, 5.14581195317979391e-03, 3.71415597774497444e-05, 0.00000000000000000e+00,-8.27762289883328476e-06, 0.00000000000000000e+00,-6.68515286209770068e+01, 1.36223149855494594e-07, 3.67435589483959579e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98584563671462644e-01, 8.25422833110070866e-04, 1.55054330182612408e-04, 6.41492917204623873e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58664634636493813e-04, 0.00000000000000000e+00,-6.68515286209770068e+01
 5.02829134119085097e+01, 2.10919010038712894e-06, 2.90808271253682141e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-8.28747131405709048e-03, 5.34444960417824414e-03, 3.94298192572738217e-05, 0.00000000000000000e+00,-6.60001201563644910e-06, 0.00000000000000000e+00,-6.55865455969540818e+01, 1.67132537134427047e-07, 4.12315681013252801e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98454513261872734e-01, 9.10064747097850415e-04, 1.64281499593214544e-04, 6.47654026349013117e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58546018407670946e-04, 0.00000000000000000e+00,-6.55865455969540818e+01
 5.02990030625176985e+01, 2.62017656377405992e-06, 3.14345031923613655e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-8.69814674164127132e-03, 5.51499198350720397e-03, 4.17469711760224852e-05, 0.00000000000000000e+00,-4.66270884186659225e-06, 0.00000000000000000e+00,-6.43215625729311569e+01, 2.05540727942045629e-07, 4.60993617962554591e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98317658405108777e-01, 9.97639642749408419e-04, 1.73526516192730343e-04, 6.54185716471884776e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58456465367712182e-04, 0.00000000000000000e+00,-6.43215625729311569e+01
 5.03150927131268872e+01, 3.25943048183457861e-06, 3.37480112816024259e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.08094091488508351e-03, 5.66125704000564143e-03, 4.41075634514897670e-05, 0.00000000000000000e+00,-2.48424721412485798e-06, 0.00000000000000000e+00,-6.30478340329180327e+01, 2.53305395539284550e-07, 5.13419054432018990e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98174405719920665e-01, 1.08778478208568425e-03, 1.82863658896040716e-04, 6.61094145564391442e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58399967173185926e-04, 0.00000000000000000e+00,-6.30478340329180327e+01
 5.03311823637360760e+01, 4.05323800234152623e-06, 3.60033700873284334e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.43020559806891090e-03, 5.77937791996342536e-03, 4.65000493044829058e-05, 0.00000000000000000e+00,-6.26179341821494432e-08, 0.00000000000000000e+00,-6.17735278146160880e+01, 3.12703564617363509e-07, 5.69512828350952276e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.98025240890895948e-01, 1.18008687915327655e-03, 1.92243261162727873e-04, 6.68384789115221195e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58380462687206133e-04, 0.00000000000000000e+00,-6.17735278146160880e+01
 5.03472720143452648e+01, 5.03856112475361488e-06, 3.81824988687702984e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.74601565021608780e-03, 5.87121110254259625e-03, 4.89238770274515227e-05, 0.00000000000000000e+00, 2.59222264425550147e-06, 0.00000000000000000e+00,-6.04992215963141433e+01, 3.86548505181937125e-07, 6.29166793073783525e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.97870701766069401e-01, 1.27410908630692953e-03, 2.01672503498476435e-04, 6.76062832113698319e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58401766396759630e-04, 0.00000000000000000e+00,-6.04992215963141433e+01
 5.03633616649544535e+01, 6.26176116829050994e-06, 4.02692769722427183e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.00294359196120546e-02, 5.93939929727680012e-03, 5.13792231862716259e-05, 0.00000000000000000e+00, 5.46794075642049830e-06, 0.00000000000000000e+00,-5.92249153780121986e+01, 4.78329522031302720e-07, 6.92245854254231342e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.97711338928203073e-01, 1.36942827452568106e-03, 2.11163504939493237e-04, 6.84133380214771658e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58467519036862778e-04, 0.00000000000000000e+00,-5.92249153780121986e+01
 5.03896815709505361e+01, 8.92997598679311165e-06, 4.34662454021309420e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.04272122944077689e-02, 6.00557692976117982e-03, 5.54680085894620052e-05, 0.00000000000000000e+00, 1.06128398572400342e-05, 0.00000000000000000e+00,-5.71403691880050459e+01, 6.79259891791231777e-07, 8.02406677290962221e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.97441319699789330e-01, 1.52746714169451118e-03, 2.26855825990453046e-04, 6.98195752444193222e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58679889652029674e-04, 0.00000000000000000e+00,-5.71403691880050459e+01
 5.04160014769466187e+01, 1.27782623302908419e-05, 4.63604545169383694e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.07542998698520846e-02, 6.02956981409310568e-03, 5.96708984006276167e-05, 0.00000000000000000e+00, 1.62354433342243082e-05, 0.00000000000000000e+00,-5.50409488753410443e+01, 9.65273989544283127e-07, 9.20617446544204484e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.97161445314713624e-01, 1.68697639111980427e-03, 2.42914447263027855e-04, 7.13348289411256937e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.59032988254319312e-04, 0.00000000000000000e+00,-5.50409488753410443e+01
 5.04423213829427013e+01, 1.83184186987275612e-05, 4.89175962572243380e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.10186785334450352e-02, 6.02234367216436875e-03, 6.39810136218306019e-05, 0.00000000000000000e+00, 2.22758032376740053e-05, 0.00000000000000000e+00,-5.29319370993502645e+01, 1.37396691714125296e-06, 1.04604059603405982e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.96873884840426716e-01, 1.84657202732268089e-03, 2.59361744931976129e-04, 7.29619353188214388e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.59538877558576374e-04, 0.00000000000000000e+00,-5.29319370993502645e+01
 5.04686412889387839e+01, 2.62484605443585494e-05, 5.11136058454866350e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12296347246215542e-02, 5.99496764673446668e-03, 6.83845864891625748e-05, 0.00000000000000000e+00, 2.86734463049058145e-05, 0.00000000000000000e+00,-5.08229253233594775e+01, 1.95915439605858628e-06, 1.17774292913051218e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.96580788146457897e-01, 2.00497014901264165e-03, 2.76190285160939997e-04, 7.47036145875640880e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.60208250020934330e-04, 0.00000000000000000e+00,-5.08229253233594775e+01
 5.04949611949348665e+01, 3.75994641383641326e-05, 5.29710660940575263e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13981309085360669e-02, 5.95517658080270407e-03, 7.28909739360538231e-05, 0.00000000000000000e+00, 3.53572802531928521e-05, 0.00000000000000000e+00,-4.87139135473686977e+01, 2.79702855987325837e-06, 1.31479658693883328e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.96283365958952616e-01, 2.16180028025174517e-03, 2.93464160841266041e-04, 7.65625539193855962e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.61049834997898186e-04, 0.00000000000000000e+00,-4.87139135473686977e+01
 5.05212811009309490e+01, 3.70683508835067100e-05, 5.46090760217064937e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13990494463020939e-02, 5.78179255392994619e-03, 7.50538039916732330e-05, 0.00000000000000000e+00, 4.42271353263178619e-05, 0.00000000000000000e+00,-4.82490965567910308e+01, 3.75605919009394771e-06, 1.45646480818262150e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.95983316328223345e-01, 2.31623007299531711e-03, 2.98885288730086534e-04, 7.85063546322869120e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.62098620405210799e-04, 0.00000000000000000e+00,-4.82490965567910308e+01
 5.05476010069270316e+01, 3.31447457012590897e-05, 5.59244687921617040e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13665672981926296e-02, 5.61056941086135637e-03, 7.66990792309262415e-05, 0.00000000000000000e+00, 5.37071831829172730e-05, 0.00000000000000000e+00,-4.81735816535295882e+01, 4.68956113985890890e-06, 1.60198485228276247e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.95682652931933032e-01, 2.46715438665320993e-03, 3.01830256311759200e-04, 8.05064279828939888e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.63384083623239660e-04, 0.00000000000000000e+00,-4.81735816535295882e+01
 5.05739209129231142e+01, 2.96545704296814643e-05, 5.68748147688117635e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13361545918754993e-02, 5.47735313462561178e-03, 7.84056114160589011e-05, 0.00000000000000000e+00, 6.32597985229692495e-05, 0.00000000000000000e+00,-4.80980667502681527e+01, 5.53658823285874587e-06, 1.75048208179081092e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.95383327099319981e-01, 2.61355548176047704e-03, 3.05247364530508833e-04, 8.25512429705827974e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.64919749623477791e-04, 0.00000000000000000e+00,-4.80980667502681527e+01
 5.05899942183254794e+01, 2.77848437507714810e-05, 5.73072388580406298e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13185630678242517e-02, 5.41146714659522000e-03, 7.94836337867501708e-05, 0.00000000000000000e+00, 6.91035578874468434e-05, 0.00000000000000000e+00,-4.80519505482295912e+01, 6.00163817193166587e-06, 1.84226339385148269e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.95201268873076250e-01, 2.70103471211805956e-03, 3.07572015470562699e-04, 8.38205677206808441e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.65983058800847031e-04, 0.00000000000000000e+00,-4.80519505482295912e+01
 5.06060675237278446e+01, 2.63619686028359017e-05, 5.76574531240612535e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13047647070705255e-02, 5.35710997507455808e-03, 8.06434293616084216e-05, 0.00000000000000000e+00, 7.49040216253969075e-05, 0.00000000000000000e+00,-4.79753419318305205e+01, 6.43706506025808888e-06, 1.93467551703637168e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.95019491967735203e-01, 2.78751989191134818e-03, 3.10313051715986469e-04, 8.51074306926649058e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.67140371317119361e-04, 0.00000000000000000e+00,-4.79753419318305205e+01
 5.06221408291302097e+01, 2.55410917530100951e-05, 5.79408938920379212e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12969170547727541e-02, 5.31473744409459090e-03, 8.19217706488603364e-05, 0.00000000000000000e+00, 8.06273590725010069e-05, 0.00000000000000000e+00,-4.78484491378154075e+01, 6.85352577024850062e-06, 2.02759399350192987e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.94837874264013489e-01, 2.87324627922226931e-03, 3.13629263082757350e-04, 8.64137864482206750e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.68390394798103747e-04, 0.00000000000000000e+00,-4.78484491378154075e+01
 5.06382141345325749e+01, 2.48093429251372536e-05, 5.81733313100300624e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12897413724612119e-02, 5.27802817051283707e-03, 8.32375569706968204e-05, 0.00000000000000000e+00, 8.63331710495344285e-05, 0.00000000000000000e+00,-4.77215563438002945e+01, 7.25688709540565701e-06, 2.12092378544207144e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.94656369630087855e-01, 2.95834869837453916e-03, 3.17132018612116269e-04, 8.77408938009453625e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.69732348952009968e-04, 0.00000000000000000e+00,-4.77215563438002945e+01
 5.06542874399349401e+01, 2.41551697665000300e-05, 5.83625251870188537e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12831855380776981e-02, 5.24616938201294750e-03, 8.45913542382316743e-05, 0.00000000000000000e+00, 9.20171133581322446e-05, 0.00000000000000000e+00,-4.75946635497851815e+01, 7.64962553674603600e-06, 2.21458913077287375e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.94474965483345463e-01, 3.04291269195292946e-03, 3.20822098994401664e-04, 8.90895316538528191e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.71165780490111429e-04, 0.00000000000000000e+00,-4.75946635497851815e+01
 5.06797709947181474e+01, 2.32678727239933425e-05, 5.85881624668835657e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12739688730134537e-02, 5.20409257358900312e-03, 8.68167161870402049e-05, 0.00000000000000000e+00, 1.00975463825062940e-04, 0.00000000000000000e+00,-4.73934803216358205e+01, 8.25273360256370414e-06, 2.36363356797387406e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.94187553171728244e-01, 3.17603447861407361e-03, 3.27058783944659268e-04, 9.12732747456615701e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.73625017086549683e-04, 0.00000000000000000e+00,-4.73934803216358205e+01
 5.07180915879588810e+01, 2.35297093426392816e-05, 5.87935165784170179e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12759599863150560e-02, 5.16837397182481201e-03, 9.05730814365725208e-05, 0.00000000000000000e+00, 1.14131565869328522e-04, 0.00000000000000000e+00,-4.69670694120763557e+01, 9.14926838197924820e-06, 2.58862937810112534e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.93755476446682051e-01, 3.37469878427563291e-03, 3.38353617258790526e-04, 9.46717031278973521e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.77746663180237453e-04, 0.00000000000000000e+00,-4.69670694120763557e+01
 5.07564121811996145e+01, 2.56534365465648610e-05, 5.89029770269844290e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12949658329395096e-02, 5.15729580610964009e-03, 9.48267074855742650e-05, 0.00000000000000000e+00, 1.26892180099286806e-04, 0.00000000000000000e+00,-4.64021383002142045e+01, 1.00899237333067421e-05, 2.81422652033779409e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.93323021145496754e-01, 3.57244619675633861e-03, 3.51944653130368721e-04, 9.82233051413354964e-05, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.82365152279663685e-04, 0.00000000000000000e+00,-4.64021383002142045e+01
 5.07947327744403481e+01, 2.80419199558194134e-05, 5.89725843285794204e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13151253860884517e-02, 5.15105511706296509e-03, 9.93313399130518087e-05, 0.00000000000000000e+00, 1.39438576298671330e-04, 0.00000000000000000e+00,-4.58372071883520462e+01, 1.11116082404379074e-05, 3.04014526865774987e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.92889870796073049e-01, 3.76983344585114875e-03, 3.66728958232954386e-04, 1.01941760823479581e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.87469364101541130e-04, 0.00000000000000000e+00,-4.58372071883520462e+01
 5.08330533676810816e+01, 3.50290474496109175e-05, 5.90083843519131207e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13657112914432173e-02, 5.17383784548253872e-03, 1.04690786664408882e-04, 0.00000000000000000e+00, 1.51315176655348753e-04, 0.00000000000000000e+00,-4.49691244947688773e+01, 1.23231085594737566e-05, 3.26623429043725782e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.92455290379316124e-01, 3.96763331526095442e-03, 3.85433999225635361e-04, 1.05850559669224117e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.93040590496233977e-04, 0.00000000000000000e+00,-4.49691244947688773e+01
 5.08713739609218152e+01, 4.35688540743564922e-05, 5.90598253421362705e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.14181055700812491e-02, 5.19523079915567079e-03, 1.10425705266472502e-04, 0.00000000000000000e+00, 1.62897677371123150e-04, 0.00000000000000000e+00,-4.40527330244493101e+01, 1.38189370166717873e-05, 3.49248055634312571e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.92018830150751207e-01, 4.16620977983579721e-03, 4.05956292773062427e-04, 1.09970033852585332e-04, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.99062785936772923e-04, 0.00000000000000000e+00,-4.40527330244493101e+01
