"engine.time","dot(ikr.y1)","dot(ikr.y2)","dot(ikr.y3)","engine.pace","ikr.IKr","ikr.k12","ikr.k14","ikr.k21","ikr.k41","ikr.y1","ikr.y2","ikr.y3","ikr.y4","membrane.V"
 5.05330767194168899e+01, 8.81203031424131339e-02, 2.05840857224495727e-04,-1.42441024912410392e-04,-4.82152535412039995e+01, 1.11482015851438673e-02, 6.50662683279033572e-05, 1.59264029118475842e-01, 6.76322365036555054e-04, 1.20585111103523060e-01, 1.15013602619962255e-01, 2.59101374393455499e-04, 1.98862126502125655e-03, 8.82738674740622953e-01,-4.82152535412039995e+01
 5.05410726726483333e+01, 8.79965596459434535e-02, 2.05664481363479717e-04,-1.42155988982600035e-04,-4.81923122117461631e+01, 1.11487700539457304e-02, 6.51733926876004892e-05, 1.59172399193439146e-01, 6.75364696091844668e-04, 1.20656431149644999e-01, 1.15718035056822169e-01, 2.60747338642860148e-04, 1.98748314665858541e-03, 8.82033734457876362e-01,-4.81923122117461631e+01
 5.05490686258797766e+01, 8.78731812456406136e-02, 2.05488969751535646e-04,-1.41871644046067058e-04,-4.81693708822883195e+01, 1.11493439047080298e-02, 6.52806934156177702e-05, 1.59080821986164300e-01, 6.74408383201369871e-04, 1.20727793377997702e-01, 1.16421374938090419e-01, 2.62391643270058858e-04, 1.98634740497531832e-03, 8.81329886013664243e-01,-4.81693708822883195e+01
 5.05570645791112199e+01, 8.77501829196250804e-02, 2.05314345381609143e-04,-1.41588012741326386e-04,-4.81464295528304831e+01, 1.11499234354086249e-02, 6.53881708023259416e-05, 1.58989297466321094e-01, 6.73453424444964708e-04, 1.20799197813529768e-01, 1.17123567915805221e-01, 2.64034157225168445e-04, 1.98521408858717266e-03, 8.80627183838382344e-01,-4.81464295528304831e+01
 5.05650605323426632e+01, 8.76275402972996331e-02, 2.05140570051976466e-04,-1.41305056663438823e-04,-4.81234882233726466e+01, 1.11505081911289737e-02, 6.54958251385737963e-05, 1.58897825603596582e-01, 6.72499817905182506e-04, 1.20870644481204645e-01, 1.17824700155651302e-01, 2.65675088702761546e-04, 1.98408311202108792e-03, 8.79925541643624798e-01,-4.81234882233726466e+01
 5.05771257211606695e+01, 8.74431296540934822e-02, 2.04879923255703810e-04,-1.40879336179239724e-04,-4.80888717788246183e+01, 1.11513999414933791e-02, 6.56586016318502964e-05, 1.58759902228969740e-01, 6.71063464992103045e-04, 1.20978531201787837e-01, 1.18880733760230936e-01, 2.68148342480955116e-04, 1.98238090117817912e-03, 8.78868736996110012e-01,-4.80888717788246183e+01
 5.05891909099786758e+01, 8.72594677930901286e-02, 2.04621114004496075e-04,-1.40455056032231612e-04,-4.80542553342765899e+01, 1.11523024999366487e-02, 6.58217826728472874e-05, 1.58622098571885944e-01, 6.69630179900955838e-04, 1.21086514219900715e-01, 1.19934565655603925e-01, 2.70618508082913121e-04, 1.98068379966866853e-03, 8.77814132036644490e-01,-4.80542553342765899e+01
 5.06012560987966822e+01, 8.70968305222339367e-02, 2.04413633773132251e-04,-1.40051312598321744e-04,-4.80133263499340472e+01, 1.11551188950713160e-02, 6.60152441744702589e-05, 1.58459319810642318e-01, 6.67939474724154399e-04, 1.21214313019412406e-01, 1.20986356753439064e-01, 2.73085977126878384e-04, 1.97899164714421000e-03, 8.76761565622289907e-01,-4.80133263499340472e+01
 5.06133212876146885e+01, 8.71097722850896344e-02, 2.04635333857329201e-04,-1.39813347761253169e-04,-4.79180761520991041e+01, 1.11743053986350684e-02, 6.64676733253418247e-05, 1.58081146448336124e-01, 6.64021362886702124e-04, 1.21512249665126346e-01, 1.22037214018633211e-01, 2.75553455679634755e-04, 1.97730339457442882e-03, 8.75709929131112674e-01,-4.79180761520991041e+01
 5.06253864764326948e+01, 8.71234049028305202e-02, 2.04860431094654644e-04,-1.39575736668689257e-04,-4.78228259542641680e+01, 1.11934599013877294e-02, 6.69232031560505178e-05, 1.57703875621091477e-01, 6.60126234569391392e-04, 1.21810918619118469e-01, 1.23088088267557433e-01, 2.78023279152074683e-04, 1.97561814475324298e-03, 8.74658270308537267e-01,-4.78228259542641680e+01
 5.06374516652507012e+01, 8.71376350781638276e-02, 2.05088794792303774e-04,-1.39338327494657938e-04,-4.77275757564292249e+01, 1.12125808363291533e-02, 6.73818549168086079e-05, 1.57327505174950366e-01, 6.56253954951619930e-04, 1.22110321681353370e-01, 1.24139301164626084e-01, 2.80496253408860877e-04, 1.97393559879506563e-03, 8.73606266983169899e-01,-4.77275757564292249e+01
 5.06495168540687075e+01, 8.71524769264781091e-02, 2.05320461665884930e-04,-1.39101135259910215e-04,-4.76323255585942817e+01, 1.12316686886366097e-02, 6.78436500034645533e-05, 1.56952032961095389e-01, 6.52404390003638742e-04, 1.22410460656219869e-01, 1.25190790582013406e-01, 2.82972249201694748e-04, 1.97225582121949693e-03, 8.72553981347565344e-01,-4.76323255585942817e+01
 5.06615820428867139e+01, 8.71679569625323086e-02, 2.05555487329050682e-04,-1.38864193691483334e-04,-4.75370753607593386e+01, 1.12507241791042090e-02, 6.83086099585011853e-05, 1.56577456835837348e-01, 6.48577406481913241e-04, 1.22711337352541777e-01, 1.26242449975502824e-01, 2.85451028807431418e-04, 1.97057891715856325e-03, 8.71501520078531211e-01,-4.75370753607593386e+01
 5.06736472317047202e+01, 8.71840784247231160e-02, 2.05793891226607501e-04,-1.38627500292265595e-04,-4.74418251629244025e+01, 1.12697475794115605e-02, 6.87767564720407227e-05, 1.56203774660603256e-01, 6.44772871924511378e-04, 1.23012953583588935e-01, 1.27294255987271066e-01, 2.87932557265613558e-04, 1.96890491221431022e-03, 8.70448906543248913e-01,-4.74418251629244025e+01
 5.06857124205227265e+01, 8.72008296121866006e-02, 2.06035669970490952e-04,-1.38391029643299720e-04,-4.73465749650894594e+01, 1.12887388745432464e-02, 6.92481113828565767e-05, 1.55830984301923714e-01, 6.40990654646517687e-04, 1.23315311167088076e-01, 1.28346238715361938e-01, 2.90416930018794445e-04, 1.96723378176877307e-03, 8.69396110572850489e-01,-4.73465749650894594e+01
 5.07049264706545983e+01, 8.73389940983607810e-02, 2.06699891492570460e-04,-1.38114919846115970e-04,-4.71611526380269979e+01, 1.13290116292485647e-02, 7.01749771161280360e-05, 1.55107827963991696e-01, 6.33691377013460193e-04, 1.23906039941954177e-01, 1.30022961222259981e-01, 2.94381872520157550e-04, 1.96457746023520835e-03, 8.67718079444984580e-01,-4.71611526380269979e+01
 5.07181292588953312e+01, 8.76554705706890924e-02, 2.07708156858461086e-04,-1.38122658888116745e-04,-4.69665140583562248e+01, 1.13767174341020769e-02, 7.11612609225672083e-05, 1.54352337764093295e-01, 6.26118698635718990e-04, 1.24529174908081838e-01, 1.31178059513414380e-01, 2.97117271197716256e-04, 1.96275400521334726e-03, 8.66562069210174424e-01,-4.69665140583562248e+01
 5.07313320471360640e+01, 8.79733502504709969e-02, 2.08725753243181958e-04,-1.38126100002051072e-04,-4.67718754786854589e+01, 1.14243154903133151e-02, 7.21614065895558358e-05, 1.53600527361982292e-01, 6.18636514558347094e-04, 1.25155443677744727e-01, 1.32337177220411745e-01, 2.99865624353993056e-04, 1.96093062388860663e-03, 8.65402026531345681e-01,-4.67718754786854589e+01
 5.07445348353767969e+01, 8.82925062031611613e-02, 2.09752600649024340e-04,-1.38124966966995103e-04,-4.65772368990146859e+01, 1.14718039521263249e-02, 7.31756089405074508e-05, 1.52852378834313241e-01, 6.11243743364969219e-04, 1.25784862011131510e-01, 1.33500746853672941e-01, 3.02628079978981056e-04, 1.95910699993047041e-03, 8.64237518066417576e-01,-4.65772368990146859e+01
 5.07577376236175297e+01, 8.86129590987451421e-02, 2.10788845936077130e-04,-1.38119207146236277e-04,-4.63825983193439129e+01, 1.15191837873264407e-02, 7.42040655370078780e-05, 1.52107874345040917e-01, 6.03939316562249456e-04, 1.26417445747690205e-01, 1.34668671806847218e-01, 3.05404483569297999e-04, 1.95728330144903087e-03, 8.63068640408134358e-01,-4.63825983193439129e+01
 5.07709404118582626e+01, 8.89347420587773690e-02, 2.11834655732618939e-04,-1.38108784885285630e-04,-4.61879597396731398e+01, 1.15664562138928870e-02, 7.52469767172993015e-05, 1.51366996144994603e-01, 5.96722178425459571e-04, 1.27053210806526984e-01, 1.35840810229511777e-01, 3.08194568179799566e-04, 1.95545973548068470e-03, 8.61895535466827734e-01,-4.61879597396731398e+01
 5.07841432000989954e+01, 8.92578540723290986e-02, 2.12890146933357872e-04,-1.38093612147829436e-04,-4.59933211600023668e+01, 1.16136218093640369e-02, 7.63045456353049977e-05, 1.50629726571455430e-01, 5.89591285845892515e-04, 1.27692173186806618e-01, 1.37017142180130530e-01, 3.10998367708455311e-04, 1.95363639719491359e-03, 8.60718223054966147e-01,-4.59933211600023668e+01
 5.07973459883397283e+01, 8.95822739443039168e-02, 2.13955408652951966e-04,-1.38073570375014964e-04,-4.57986825803315938e+01, 1.16606807787716163e-02, 7.73769783002029450e-05, 1.49896048047734987e-01, 5.82545608180098690e-04, 1.28334348968155126e-01, 1.38197719770182997e-01, 3.13816095530816620e-04, 1.95181331751937944e-03, 8.59536650816766779e-01,-4.57986825803315938e+01
 5.08064162165159203e+01, 9.00040891158198630e-02, 2.15190026372560282e-04,-1.38219650034241629e-04,-4.56061203253923892e+01, 1.17104371562755279e-02, 7.84528022793204384e-05, 1.49173712747481285e-01, 5.75657948567498781e-04, 1.28972852292110668e-01, 1.39012124662967668e-01, 3.15762217109301650e-04, 1.95056032702041666e-03, 8.58721552792902632e-01,-4.56061203253923892e+01
 5.08154864446921124e+01, 9.05095816016459054e-02, 2.16640214946034102e-04,-1.38425978073701745e-04,-4.53892165921360018e+01, 1.17673423408553753e-02, 7.96825434773227296e-05, 1.48364236075348349e-01, 5.67997109750209670e-04, 1.29695873054725491e-01, 1.39830578604307559e-01, 3.17720121648571384e-04, 1.94930586515442458e-03, 8.57902395408889462e-01,-4.53892165921360018e+01
 5.08245566728683045e+01, 9.10167639206444501e-02, 2.18101115512880841e-04,-1.38624015253548349e-04,-4.51723128588796072e+01, 1.18241530044613345e-02, 8.09315607670659084e-05, 1.47559151949801876e-01, 5.60438221147506249e-04, 1.30422947065864187e-01, 1.40653709972735574e-01, 3.19691438620564713e-04, 1.94804949452983688e-03, 8.57078549094113962e-01,-4.51723128588796072e+01
 5.08336269010444965e+01, 9.15256165680311540e-02, 2.19572846244311297e-04,-1.38813575427062716e-04,-4.49554091256232198e+01, 1.18808691148463742e-02, 8.22001562996964037e-05, 1.46758436535114278e-01, 5.52979926008972185e-04, 1.31154097048005069e-01, 1.41481599317924922e-01, 3.21676430856649527e-04, 1.94679124087936508e-03, 8.56249933010339026e-01,-4.49554091256232198e+01
 5.08472851475003722e+01, 9.22950281622259699e-02, 2.21809807730256544e-04,-1.39082693187973121e-04,-4.46287883848361915e+01, 1.19660966475140362e-02, 8.41480648651197262e-05, 1.45560883194594481e-01, 5.41935822427608987e-04, 1.32262827099673685e-01, 1.42737213202656810e-01, 3.24691368479011191e-04, 1.94489318987894075e-03, 8.54993202238985339e-01,-4.46287883848361915e+01
 5.08609433939562479e+01, 9.30683099079962217e-02, 2.24072301989553554e-04,-1.39331786005888846e-04,-4.43021676440491561e+01, 1.20511132208535841e-02, 8.61421332914248433e-05, 1.44373101926040304e-01, 5.31112291453277019e-04, 1.33380929960542682e-01, 1.44003373016859948e-01, 3.27737060154162016e-04, 1.94299159171386761e-03, 8.53725898331271993e-01,-4.43021676440491561e+01
 5.08746016404121235e+01, 9.38455037378396473e-02, 2.26360920374914134e-04,-1.39560344254287239e-04,-4.39755469032621278e+01, 1.21359209524841138e-02, 8.81834554352712620e-05, 1.43195012989045078e-01, 5.20504927814456641e-04, 1.34508484865004663e-01, 1.45279956768747998e-01, 3.30813420549543220e-04, 1.94108686981138943e-03, 8.52448142940891107e-01,-4.39755469032621278e+01
 5.08954203324547194e+01, 9.50375997834699698e-02, 2.29900764461554095e-04,-1.39867809311040853e-04,-4.34776926114145397e+01, 1.22647900162130025e-02, 9.13884028669955414e-05, 1.41417769104842966e-01, 5.04742701909655046e-04, 1.36245534221968917e-01, 1.47246177926253358e-01, 3.35562919802642821e-04, 1.93817805029842692e-03, 8.50480081103645591e-01,-4.34776926114145397e+01
 5.09035530542908106e+01, 9.56782713692665987e-02, 2.31743327341234109e-04,-1.40087387580822582e-04,-4.32341547906991721e+01, 1.23294794661572248e-02, 9.29983499176622621e-05, 1.40556437337266388e-01, 4.97206979768003311e-04, 1.37103407888864548e-01, 1.48021762164275705e-01, 3.37440293350577060e-04, 1.93703960327400214e-03, 8.49703757939099802e-01,-4.32341547906991721e+01
 5.09116857761269017e+01, 9.65449545907911544e-02, 2.34175766383297088e-04,-1.40435402263603944e-04,-4.29273901179059791e+01, 1.24127238113917859e-02, 9.50666921848219120e-05, 1.39478950100929089e-01, 4.87874751455862337e-04, 1.38191692565725194e-01, 1.48803411393130303e-01, 3.39334886557841138e-04, 1.93589889480688497e-03, 8.48921354825505126e-01,-4.29273901179059791e+01
 5.09198184979629929e+01, 9.74157844965547470e-02, 2.36631396503677796e-04,-1.40761108859174377e-04,-4.26206254451127791e+01, 1.24958445299422020e-02, 9.71810356954220313e-05, 1.38409722740599289e-01, 4.78717682561858031e-04, 1.39288615711578939e-01, 1.49591948577907724e-01, 3.41248900299675573e-04, 1.93475555910430910e-03, 8.48132046962688402e-01,-4.26206254451127791e+01
 5.09279512197990840e+01, 9.82907116013280596e-02, 2.39110575231163327e-04,-1.41063837271631720e-04,-4.23138607723195790e+01, 1.25788414070673142e-02, 9.93424035462834649e-05, 1.37348691937149603e-01, 4.69732485465849806e-04, 1.40394245895935244e-01, 1.50387647484029469e-01, 3.43183139412960557e-04, 1.93360961979845147e-03, 8.47335559756759116e-01,-4.23138607723195790e+01
 5.09360839416351752e+01, 9.91697502490514748e-02, 2.41613754362141633e-04,-1.41342988865416936e-04,-4.20070960995263860e+01, 1.26617152976320670e-02, 1.01551841588549071e-04, 1.36295794856848673e-01, 4.60915934254034108e-04, 1.41508652232587379e-01, 1.51190550933682583e-01, 3.45137822304100923e-04, 1.93246126309284385e-03, 8.46531849980920459e-01,-4.20070960995263860e+01
 5.09442166634712663e+01, 1.00052927475541023e-01, 2.44141412741577697e-04,-1.41597968944155250e-04,-4.17003314267331859e+01, 1.27444673235242462e-02, 1.03810418933754329e-04, 1.35250969147640315e-01, 4.52264863560759324e-04, 1.42631904383932667e-01, 1.52000654761504261e-01, 3.47113050246091381e-04, 1.93131071037917876e-03, 8.45720921477870480e-01,-4.17003314267331859e+01
 5.09523493853073575e+01, 1.00940266551127950e-01, 2.46694035786453492e-04,-1.41828165820160701e-04,-4.13935667539399859e+01, 1.28270986184120458e-02, 1.06119228471153012e-04, 1.34214152935451109e-01, 4.43776167432081005e-04, 1.43764072565326917e-01, 1.52817966993723020e-01, 3.49108958754218695e-04, 1.93015817859197862e-03, 8.44902765868930761e-01,-4.13935667539399859e+01
 5.09730212561552776e+01, 1.03214539561442428e-01, 2.53298097212649822e-04,-1.42297414810441363e-04,-4.06138278394054026e+01, 1.30366008147694071e-02, 1.12221584055673191e-04, 1.31614394487988590e-01, 4.22909756509068130e-04, 1.46682451802098490e-01, 1.54928165668541812e-01, 3.54277232007526102e-04, 1.92722183357940170e-03, 8.42790335265871215e-01,-4.06138278394054026e+01
 5.09936931270031977e+01, 1.05516048773564075e-01, 2.60075057284294190e-04,-1.42591692805093260e-04,-3.98340889248708123e+01, 1.32453533288140277e-02, 1.18674853835635762e-04, 1.29064993948670076e-01, 4.03024486838699490e-04, 1.49660073499226470e-01, 1.57085707981901301e-01, 3.59584148421904085e-04, 1.92427796053679578e-03, 8.40630429909140053e-01,-3.98340889248708123e+01
 5.09976193389701606e+01, 1.05956280763325847e-01, 2.61382461842009351e-04,-1.42626880377702705e-04,-3.96859929794251940e+01, 1.32849174069756028e-02, 1.19941823977586339e-04, 1.28586395622363042e-01, 3.99354702564742371e-04, 1.50232407000279261e-01, 1.57500854009827773e-01, 3.60607846751680638e-04, 1.92371806849788362e-03, 8.40214820074922764e-01,-3.96859929794251940e+01
 5.10015455509371236e+01, 1.06542402563201591e-01, 2.63081750338875692e-04,-1.42704507623108053e-04,-3.94994512953890151e+01, 1.33357224155115483e-02, 1.21556966592329315e-04, 1.27986077880123700e-01, 3.94779757651151611e-04, 1.50956434203881690e-01, 1.57918108056425227e-01, 3.61637689339253316e-04, 1.92315791238786664e-03, 8.39797096341847626e-01,-3.94994512953890151e+01
 5.10054717629040866e+01, 1.07354442498088065e-01, 2.65388736021755127e-04,-1.42841954615948271e-04,-3.92536904232772272e+01, 1.34038439058318647e-02, 1.23718099115315033e-04, 1.27199460676361314e-01, 3.88832369443554992e-04, 1.51915639279638165e-01, 1.58338190269853019e-01, 3.62675618489288504e-04, 1.92259730849012912e-03, 8.39376536803167594e-01,-3.92536904232772272e+01
 5.10093979748710495e+01, 1.08169813448485044e-01, 2.67713335315542412e-04,-1.42958886200270064e-04,-3.90079295511654394e+01, 1.34719202116185353e-02, 1.25917653901646420e-04, 1.26417678112705906e-01, 3.82974579108712491e-04, 1.52880939321682147e-01, 1.58761349418620412e-01, 3.63722327651593491e-04, 1.92203624935227235e-03, 8.38952892004375728e-01,-3.90079295511654394e+01
 5.10133241868380125e+01, 1.08988511166903473e-01, 2.70055790238746783e-04,-1.43054860032077282e-04,-3.87621686790536586e+01, 1.35399516498077195e-02, 1.28156314051644564e-04, 1.25640700474901501e-01, 3.77205036847599222e-04, 1.53852373058555647e-01, 1.59187677132901328e-01, 3.64778094849653261e-04, 1.92147478721018598e-03, 8.38526069985038869e-01,-3.87621686790536586e+01
 5.10172503988049755e+01, 1.09810545951717214e-01, 2.72416362435206076e-04,-1.43129441264246854e-04,-3.85164078069418707e+01, 1.36079386953645316e-02, 1.30434774810309599e-04, 1.24868498231319347e-01, 3.71522413196019336e-04, 1.54829979464888939e-01, 1.59617212690832067e-01, 3.65843060147144996e-04, 1.92091299550262162e-03, 8.38096031253518170e-01,-3.85164078069418707e+01
 5.10211766107719384e+01, 1.10635932897601069e-01, 2.74795323323646489e-04,-1.43182192522063882e-04,-3.82706469348300828e+01, 1.36758818925914599e-02, 1.32753743783237767e-04, 1.24101042031835446e-01, 3.65925398718259978e-04, 1.55813797762964362e-01, 1.60049977959358242e-01, 3.66917318352748213e-04, 1.92035095585967475e-03, 8.37662753766429402e-01,-3.82706469348300828e+01
 5.10283249893297040e+01, 1.12147357393505745e-01, 2.79174788701145281e-04,-1.43220732855401094e-04,-3.78231948453035542e+01, 1.37994746996507496e-02, 1.37082225876113752e-04, 1.22715840825103423e-01, 3.55950643085066703e-04, 1.57621096819634099e-01, 1.60846263963733777e-01, 3.68897395776028245e-04, 1.91932738880396230e-03, 8.36865511251686178e-01,-3.78231948453035542e+01
 5.10354733678874695e+01, 1.13670051505381731e-01, 2.83617864223662474e-04,-1.43182701778938833e-04,-3.73757427557770256e+01, 1.39229281180030858e-02, 1.41551839636499963e-04, 1.21346101071004797e-01, 3.46247789184550223e-04, 1.59449358909919209e-01, 1.61653397005239452e-01, 3.70909026647940631e-04, 1.91830385052296206e-03, 8.36057390117589727e-01,-3.73757427557770256e+01
 5.10579017270198321e+01, 1.18521808880361249e-01, 2.97991446584094846e-04,-1.42534610976568425e-04,-3.59718417064229712e+01, 1.43094221639524614e-02, 1.56543569026853043e-04, 1.17146932310397356e-01, 3.17488332371943926e-04, 1.65324401283351380e-01, 1.64257330799519485e-01, 3.77431831966287324e-04, 1.91510041347935241e-03, 8.33450136955035004e-01,-3.59718417064229712e+01
